name,normalized_name,prefecture,city,address,postal_code,latitude,longitude,phone_number,website_url,opening_hours,source,source_id,source_url
竹の湯,竹の湯,東京都,,,,35.7337667,139.8356915,,,Th-Tu 15:30-00:00,openstreetmap,node/6857117585,https://www.openstreetmap.org/node/6857117585
寺島浴場,寺島浴場,東京都,,,,35.7245026,139.8210757,,,Tu-Su 15:00-00:30,openstreetmap,node/6874672187,https://www.openstreetmap.org/node/6874672187
幸の湯,幸の湯,東京都,,,,35.5576069,139.7326149,,,Tu-Su 14:00-23:00,openstreetmap,node/6905690485,https://www.openstreetmap.org/node/6905690485
紀の国湯,紀の国湯,東京都,,,,35.7844142,139.6798972,,,Tu-Su 15:00-23:00,openstreetmap,node/6933876486,https://www.openstreetmap.org/node/6933876486
黄金湯,黄金湯,東京都,,,,35.7761128,139.6582223,,,Tu-Su 15:00-22:00,openstreetmap,node/6933877485,https://www.openstreetmap.org/node/6933877485
竹の湯,竹の湯,東京都,,,,35.764802,139.7885631,,,We-Mo 14:50-23:30,openstreetmap,node/6948392086,https://www.openstreetmap.org/node/6948392086
ゆ〜シティー蒲田,ゆ〜シティー蒲田,東京都,,,,35.5651137,139.7180786,,,We-Mo 11:00-00:00,openstreetmap,node/7003639585,https://www.openstreetmap.org/node/7003639585
狛江湯,狛江湯,東京都,,,,35.6325824,139.5794494,,,We-Mo 15:00-00:00,openstreetmap,node/7023765685,https://www.openstreetmap.org/node/7023765685
白水湯,白水湯,東京都,,,,35.7209193,139.7865924,,,Tu-Su 15:00-01:00,openstreetmap,node/7028576685,https://www.openstreetmap.org/node/7028576685
ゆパウザひばり,ゆパウザひばり,東京都,,,,35.7482289,139.5433611,,,Fr-We 15:00-23:30,openstreetmap,node/7095275785,https://www.openstreetmap.org/node/7095275785
光徳湯,光徳湯,東京都,,,,35.770487,139.6553661,,,Mo-Su 15:00-23:30,openstreetmap,node/7106536486,https://www.openstreetmap.org/node/7106536486
さくら湯,さくら湯,東京都,,,,35.7527792,139.7134784,,,"Tu-We, Fr-Su 15:30-21:00",openstreetmap,node/7134737385,https://www.openstreetmap.org/node/7134737385
熊野湯,熊野湯,東京都,,,,35.7759127,139.690244,,,Th-Tu 14:00-23:30,openstreetmap,node/7146557585,https://www.openstreetmap.org/node/7146557585
ピース湯,ピース湯,東京都,,,,35.5998325,139.7159784,,,Tu-Su 15:30-00:00,openstreetmap,node/7171751885,https://www.openstreetmap.org/node/7171751885
みどり湯,みどり湯,東京都,,,,35.6009125,139.7238893,,,We-Mo 14:45-00:00,openstreetmap,node/7176361386,https://www.openstreetmap.org/node/7176361386
宮城湯,宮城湯,東京都,,,,35.6114803,139.7261807,,,Th-Tu 15:00-01:00,openstreetmap,node/7179104085,https://www.openstreetmap.org/node/7179104085
豊島湯,豊島湯,東京都,,,,35.7610816,139.7459598,,,Mo-Su 15:30-23:30,openstreetmap,node/7197434686,https://www.openstreetmap.org/node/7197434686
柳湯,柳湯,東京都,,,,35.7649608,139.7309169,,,Tu-Su 14:30-00:00,openstreetmap,node/7235360385,https://www.openstreetmap.org/node/7235360385
松の湯,松の湯,東京都,,,,35.7785267,139.6875711,,,Sa-Th 14:00-23:00,openstreetmap,node/7244382685,https://www.openstreetmap.org/node/7244382685
中延温泉 松の湯,中延温泉松の湯,東京都,,,,35.6059356,139.7148727,,,Tu-Su 15:00-01:00,openstreetmap,node/7254916485,https://www.openstreetmap.org/node/7254916485
神明湯,神明湯,東京都,,,,35.7399896,139.449683,,,Sa-Th 15:00-23:30,openstreetmap,node/7284841285,https://www.openstreetmap.org/node/7284841285
アクアガーデン栄湯,アクアガーデン栄湯,東京都,,,,35.73046,139.8401097,,,We-Su 16:00-22:00,openstreetmap,node/7292150885,https://www.openstreetmap.org/node/7292150885
末広湯,末広湯,東京都,,,,35.6040178,139.7322369,,,Th-Tu 15:00-00:00,openstreetmap,node/7309442285,https://www.openstreetmap.org/node/7309442285
桜湯,桜湯,東京都,,,,35.6708427,139.4819979,,,,openstreetmap,node/7321265881,https://www.openstreetmap.org/node/7321265881
新生湯,新生湯,東京都,,,,35.6026868,139.7056712,,,Tu-Su 15:30-00:30,openstreetmap,node/7366434685,https://www.openstreetmap.org/node/7366434685
平和湯,平和湯,東京都,,,,35.7703244,139.7324698,,,Sa-Th 15:00-00:00,openstreetmap,node/7380022785,https://www.openstreetmap.org/node/7380022785
金星湯,金星湯,東京都,,,,35.7608853,139.733147,,,Sa-Th 15:00-01:00,openstreetmap,node/7394744485,https://www.openstreetmap.org/node/7394744485
入間湯,入間湯,東京都,,,,35.6221146,139.7016505,,,Th-Tu 15:00-00:00,openstreetmap,node/7418154185,https://www.openstreetmap.org/node/7418154185
藤ランド,藤ランド,東京都,,,,35.762536,139.731037,,,Th-Tu 15:30-24:00,openstreetmap,node/7470752085,https://www.openstreetmap.org/node/7470752085
大黒湯,大黒湯,東京都,,,,35.7476134,139.7479405,,,We-Mo 15:00-24:00,openstreetmap,node/7480434486,https://www.openstreetmap.org/node/7480434486
八幡湯,八幡湯,東京都,,,,35.606299,139.7084177,,,Th-Mo 15:00-23:00,openstreetmap,node/7494686385,https://www.openstreetmap.org/node/7494686385
宝泉湯,宝泉湯,東京都,,,,35.7663707,139.7402533,,,Th-Tu 15:00-23:30,openstreetmap,node/7518460385,https://www.openstreetmap.org/node/7518460385
美寿々湯,美寿々湯,東京都,,,,35.7561413,139.5948725,,,"Tu-Th, Sa-Su 16:00-22:30",openstreetmap,node/7554123290,https://www.openstreetmap.org/node/7554123290
COCOFURO ますの湯,cocofuroますの湯,東京都,,,,35.5798546,139.68586,,,Mo-Su 06:00-00:00,openstreetmap,node/7609171986,https://www.openstreetmap.org/node/7609171986
ニュー恵美須,ニュー恵美須,東京都,,,,35.7435313,139.7676175,,,Tu-Su 14:30-22:00,openstreetmap,node/7617757592,https://www.openstreetmap.org/node/7617757592
戸越銀座温泉,戸越銀座温泉,東京都,,,,35.6147422,139.7186284,,,Sa-Th 15:00-01:00,openstreetmap,node/7649338787,https://www.openstreetmap.org/node/7649338787
第二喜多の湯,第二喜多の湯,東京都,,,,35.7599067,139.5261804,,,Mo-Su 15:00-22:00,openstreetmap,node/7666565985,https://www.openstreetmap.org/node/7666565985
お玉湯,お玉湯,東京都,,,,35.7867533,139.7144815,,,Th-Tu 15:35-23:00,openstreetmap,node/7691694085,https://www.openstreetmap.org/node/7691694085
岡田湯,岡田湯,東京都,,,,35.7711368,139.7852683,,,Tu-Su 15:00-23:30,openstreetmap,node/7717201585,https://www.openstreetmap.org/node/7717201585
新田浴場,新田浴場,東京都,,,,35.564109,139.6914071,,,Th-Tu 14:00-23:30,openstreetmap,node/7724330686,https://www.openstreetmap.org/node/7724330686
藤の湯,藤の湯,東京都,,,,35.7724072,139.7303394,,,Fr-We 16:00-00:00,openstreetmap,node/7744050386,https://www.openstreetmap.org/node/7744050386
日の出湯,日の出湯,東京都,,,,35.7659278,139.8411383,,,Th-Tu 15:50-22:30,openstreetmap,node/7815147385,https://www.openstreetmap.org/node/7815147385
大森湯,大森湯,東京都,,,,35.5735267,139.7303081,,,We-Mo 15:00-23:00,openstreetmap,node/7877117285,https://www.openstreetmap.org/node/7877117285
新呑川湯,新呑川湯,東京都,,,,35.5617959,139.7385008,,,Sa-Th 11:00-00:00,openstreetmap,node/7884004085,https://www.openstreetmap.org/node/7884004085
尾久ゆ〜ランド,尾久ゆ〜ランド,東京都,,,,35.7453157,139.7671873,,,Th-Mo 15:00-01:00,openstreetmap,node/7899997985,https://www.openstreetmap.org/node/7899997985
照の湯,照の湯,東京都,,,,35.5458289,139.7111336,,,Fr-We 15:00-23:30,openstreetmap,node/7936266985,https://www.openstreetmap.org/node/7936266985
調布弁天湯,調布弁天湯,東京都,,,,35.586278,139.6821599,,,We-Su 15:30-23:30,openstreetmap,node/7942006087,https://www.openstreetmap.org/node/7942006087
さつき湯,さつき湯,東京都,,,,35.7533195,139.8390733,,,Tu-Su 15:15-23:00,openstreetmap,node/7965698485,https://www.openstreetmap.org/node/7965698485
富士の湯,富士の湯,東京都,,,,35.7578229,139.8498698,,,Fr-We 15:30-22:00,openstreetmap,node/7977395185,https://www.openstreetmap.org/node/7977395185
桜湯,桜湯,東京都,,,,35.6707341,139.4820405,,,Mo-Su 16:00-22:00,openstreetmap,node/7988810485,https://www.openstreetmap.org/node/7988810485
第五相模湯,第五相模湯,東京都,,,,35.5478877,139.7199034,,,Tu-Su 15:30-00:00,openstreetmap,node/8006757285,https://www.openstreetmap.org/node/8006757285
寿湯,寿湯,東京都,,,,35.5640842,139.7241914,,,Tu-Su 15:30-23:45,openstreetmap,node/8021902785,https://www.openstreetmap.org/node/8021902785
竹の湯,竹の湯,東京都,,,,35.5503492,139.7428131,,,Th-Tu 16:00-23:00,openstreetmap,node/8074912719,https://www.openstreetmap.org/node/8074912719
太平湯,太平湯,東京都,,,,35.5504429,139.7215612,,,Th-Tu 15:30-23:00,openstreetmap,node/8140831017,https://www.openstreetmap.org/node/8140831017
宝湯,宝湯,東京都,大田区,東京都大田区東糀谷三丁目48,144-0033,35.5535145,139.741652,,,"Tu-Sa 15:30-23:00; Su,PH 15:00-23:00",openstreetmap,node/8148416417,https://www.openstreetmap.org/node/8148416417
あたり湯,あたり湯,東京都,,,,35.5738827,139.7255383,,,Tu-Su 15:30-23:30,openstreetmap,node/8194364768,https://www.openstreetmap.org/node/8194364768
富士見湯,富士見湯,東京都,,,,35.647089,139.6721294,,,Fr-We 14:00-00:00,openstreetmap,node/8247778217,https://www.openstreetmap.org/node/8247778217
鳩の湯,鳩の湯,東京都,,,,35.6948868,139.4521316,,,Tu-Su 13:00-23:00,openstreetmap,node/8282904017,https://www.openstreetmap.org/node/8282904017
旭湯,旭湯,東京都,,,,35.6744586,139.840331,,,Mo-Su 15:00-23:00,openstreetmap,node/8347664017,https://www.openstreetmap.org/node/8347664017
武蔵小山温泉 清水湯,武蔵小山温泉清水湯,東京都,,,,35.6202046,139.7076851,,,Tu-Su 12:00-00:00,openstreetmap,node/8347734817,https://www.openstreetmap.org/node/8347734817
中延記念湯,中延記念湯,東京都,,,,35.6016877,139.7029738,,,Mo-Su 14:00-01:00,openstreetmap,node/8348077218,https://www.openstreetmap.org/node/8348077218
文化浴泉,文化浴泉,東京都,,,,35.6497797,139.6872808,,,Mo-Su 15:30-01:00,openstreetmap,node/8348184717,https://www.openstreetmap.org/node/8348184717
都湯,都湯,東京都,,,,35.5720387,139.6829551,,,Tu-Su 14:30-00:00,openstreetmap,node/8348835417,https://www.openstreetmap.org/node/8348835417
久が原湯,久が原湯,東京都,,,,35.5822044,139.6975858,,,Tu-Su 14:00-00:00,openstreetmap,node/8349093219,https://www.openstreetmap.org/node/8349093219
第二天狗湯,第二天狗湯,東京都,,,,35.5777513,139.7302422,,,Fr-We 14:30-23:00,openstreetmap,node/8349093318,https://www.openstreetmap.org/node/8349093318
久松温泉,久松温泉,東京都,,,,35.573769,139.7027037,,,We-Mo 10:00-00:00,openstreetmap,node/8349168517,https://www.openstreetmap.org/node/8349168517
月見湯温泉,月見湯温泉,東京都,,,,35.6654589,139.6359546,,,We-Su 15:30-00:00,openstreetmap,node/8359448817,https://www.openstreetmap.org/node/8359448817
羽衣湯,羽衣湯,東京都,,,,35.6920014,139.684338,,,Sa-Th 14:00-01:30,openstreetmap,node/8359536817,https://www.openstreetmap.org/node/8359536817
観音湯,観音湯,東京都,,,,35.6790617,139.6765091,,,Mo-Su 14:00-00:00,openstreetmap,node/8359602917,https://www.openstreetmap.org/node/8359602917
八幡湯,八幡湯,東京都,,,,35.6696952,139.6894222,,,Sa-Th 15:30-00:00,openstreetmap,node/8359708718,https://www.openstreetmap.org/node/8359708718
新越泉,新越泉,東京都,,,,35.7153082,139.670088,,,Tu-Su 15:00-00:00,openstreetmap,node/8360225717,https://www.openstreetmap.org/node/8360225717
中野寿湯温泉,中野寿湯温泉,東京都,,,,35.7112011,139.6670731,,,We-Mo 16:00-01:30,openstreetmap,node/8360225817,https://www.openstreetmap.org/node/8360225817
高砂湯,高砂湯,東京都,,,,35.7017663,139.6696125,,,Tu-Su 15:00-00:30,openstreetmap,node/8360769117,https://www.openstreetmap.org/node/8360769117
テルメ末広,テルメ末広,東京都,,,,35.782484,139.7311072,,,Sa-Th 14:00-23:00,openstreetmap,node/8363739117,https://www.openstreetmap.org/node/8363739117
橘湯,橘湯,東京都,,,,35.7525916,139.7493894,,,Tu-Su 14:00-00:00,openstreetmap,node/8364248417,https://www.openstreetmap.org/node/8364248417
中村浴場,中村浴場,東京都,,,,35.7365053,139.6410361,,,Tu-Su 15:30-00:00,openstreetmap,node/8378447217,https://www.openstreetmap.org/node/8378447217
貫井浴場,貫井浴場,東京都,,,,35.7401304,139.6327023,,,Tu-Su 15:00-00:00,openstreetmap,node/8378802217,https://www.openstreetmap.org/node/8378802217
堀田湯,堀田湯,東京都,,,,35.7717564,139.7890002,,,Sa-Th 14:50-23:00,openstreetmap,node/8380552517,https://www.openstreetmap.org/node/8380552517
鶴の湯,鶴の湯,東京都,,,,35.6833423,139.8597751,,,Th-Tu 15:30-00:00,openstreetmap,node/8384746117,https://www.openstreetmap.org/node/8384746117
富士見湯健康セントー,富士見湯健康セントー,東京都,,,,35.7372486,139.4300652,,,We-Mo 13:00-00:00,openstreetmap,node/8386446217,https://www.openstreetmap.org/node/8386446217
鶴の湯,鶴の湯,東京都,,,,35.6573202,139.5353374,,,Th-Tu 15:00-23:00,openstreetmap,node/8386730919,https://www.openstreetmap.org/node/8386730919
お湯どころ野川,お湯どころ野川,東京都,,,,35.6413247,139.5830406,,,Tu-Su 16:30-00:00,openstreetmap,node/8386730920,https://www.openstreetmap.org/node/8386730920
境南浴場,境南浴場,東京都,,,,35.7001867,139.5412433,,,Sa-Th 16:00-00:00,openstreetmap,node/8387653217,https://www.openstreetmap.org/node/8387653217
松の湯,松の湯,東京都,,,,35.6595626,139.3252089,,,We-Mo 14:00-23:30,openstreetmap,node/8387910160,https://www.openstreetmap.org/node/8387910160
松の湯,松の湯,東京都,,,,35.7300958,139.5793949,,,We-Su 14:00-21:00,openstreetmap,node/8584512317,https://www.openstreetmap.org/node/8584512317
PARADISE,paradise,東京都,,港区芝5-23-16,,35.6481013,139.745673,,,Mo-Su 06:00-04:00,openstreetmap,node/9845740117,https://www.openstreetmap.org/node/9845740117
南青山 清水湯,南青山清水湯,東京都,港区,東京都港区南青山三丁目123,,35.6660749,139.7140158,,,Sa-Th 12:00-00:00,openstreetmap,node/10196219817,https://www.openstreetmap.org/node/10196219817
Kotobikuyu,kotobikuyu,東京都,,,,35.7122499,139.782742,,http://plala.or.jp,,openstreetmap,node/11035415205,https://www.openstreetmap.org/node/11035415205
サウナ東京,サウナ東京,東京都,,,,35.6732737,139.7376429,,,,openstreetmap,node/11104446124,https://www.openstreetmap.org/node/11104446124
生姜サウナ金の亀,生姜サウナ金の亀,東京都,,,,35.6757461,139.7357526,,,,openstreetmap,node/11135968383,https://www.openstreetmap.org/node/11135968383
渋谷SAUNAS,渋谷saunas,東京都,,,,35.6560536,139.7007824,,,,openstreetmap,node/11436588769,https://www.openstreetmap.org/node/11436588769
SaunaLab Kanda,saunalabkanda,東京都,,,,35.6922544,139.7596057,,,,openstreetmap,node/11452062069,https://www.openstreetmap.org/node/11452062069
サウナ&カプセルホテル北欧,サウナ&カプセルホテル北欧,東京都,,,,35.7130874,139.777939,,,,openstreetmap,node/11459051870,https://www.openstreetmap.org/node/11459051870
サウナ道場,サウナ道場,東京都,,,,35.6606677,139.6983829,,,,openstreetmap,node/11462888869,https://www.openstreetmap.org/node/11462888869
生姜サウナ 金の亀,生姜サウナ金の亀,東京都,,,,35.6757738,139.7357872,,,,openstreetmap,node/11462904369,https://www.openstreetmap.org/node/11462904369
HUBHUB,hubhub,東京都,,,,35.7046631,139.7742506,,,,openstreetmap,node/12141554396,https://www.openstreetmap.org/node/12141554396
かるまる,かるまる,東京都,,,,35.7323993,139.7085201,,,,openstreetmap,node/13208732539,https://www.openstreetmap.org/node/13208732539
Raku SPA,rakuspa,東京都,,,,35.7011315,139.5073955,,https://rakuspa.com/musashi/,,openstreetmap,node/13356632101,https://www.openstreetmap.org/node/13356632101
高輪Saunas,高輪saunas,東京都,,,,35.6364588,139.7399258,,,,openstreetmap,node/13663939294,https://www.openstreetmap.org/node/13663939294
すごいサウナ,すごいサウナ,東京都,,,,35.6565806,139.7383304,,,,openstreetmap,node/13723006617,https://www.openstreetmap.org/node/13723006617
サウナアンドカプセル ミナミ,サウナアンドカプセルミナミ,東京都,,,,35.660047,139.6689185,,,,openstreetmap,node/13730161772,https://www.openstreetmap.org/node/13730161772
FLOBA,floba,東京都,三鷹市,東京都三鷹市下連雀三丁目452,,35.7022505,139.5602053,,https://floba-mitaka.jp/,08:00-24:00,openstreetmap,node/13795581295,https://www.openstreetmap.org/node/13795581295
センチュリオンホテル グランド,センチュリオンホテルグランド,東京都,,193,107-0052,35.6757589,139.7364946,03-6435-5226,https://www.centurion-hotel.com/grand/,,openstreetmap,way/145665305,https://www.openstreetmap.org/way/145665305
Sauna Verse,saunaverse,東京都,千代田区,東京都千代田区外神田六丁目10,,35.704677,139.7710487,,,,openstreetmap,way/174393136,https://www.openstreetmap.org/way/174393136
ドーミーイン池袋,ドーミーイン池袋,東京都,豊島区,東京都豊島区東池袋3丁目11,170-0013,35.7318857,139.7189998,+81 3 5956 5489,,,openstreetmap,way/204907988,https://www.openstreetmap.org/way/204907988
国立温泉 湯楽の里,国立温泉湯楽の里,東京都,国立市,東京都国立市谷保31431,,35.6760268,139.4271416,+81 42-580-1726,https://www.yurakirari.com/kunitachi/,09:00-01:00,openstreetmap,way/275462766,https://www.openstreetmap.org/way/275462766
青ヶ島村 ふれあいサウナ,青ヶ島村ふれあいサウナ,東京都,,,,32.4525748,139.7646415,,,"Mo-Fr 16:00-20:00; Sa-Su 14:00-20:00 || ""休館日　毎週第1・3・5・水曜日""",openstreetmap,way/456786337,https://www.openstreetmap.org/way/456786337
ドーミーイン東京八丁堀,ドーミーイン東京八丁堀,東京都,中央区,東京都中央区新川2丁目204,104-0033,35.674424,139.7807581,+81-3-5541-6700,https://dormy-hotels.com/dormyinn/hotels/tokyohatchobori/,,openstreetmap,way/653105339,https://www.openstreetmap.org/way/653105339
大黒湯,大黒湯,東京都,,,,35.6948375,139.6695393,,,,openstreetmap,way/844668201,https://www.openstreetmap.org/way/844668201
えびす湯,えびす湯,東京都,北区,東京都北区滝野川一丁目120,114-0023,35.7487406,139.7386805,,,Tu-Su 15:00-24:00,openstreetmap,way/860728039,https://www.openstreetmap.org/way/860728039
御宿 野乃浅草別邸,御宿野乃浅草別邸,東京都,大東区,東京都大東区浅草2丁目726,111-0032,35.714869,139.7948483,+81 3 5830 0130,https://dormy-hotels.com/dormyinn/hotels/nono_asakusabettei/,,openstreetmap,way/1275234387,https://www.openstreetmap.org/way/1275234387
